frame;person_id;nose_x;nose_y;nose_conf;left_eye_x;left_eye_y;left_eye_conf;right_eye_x;right_eye_y;right_eye_conf;left_ear_x;left_ear_y;left_ear_conf;right_ear_x;right_ear_y;right_ear_conf;left_shoulder_x;left_shoulder_y;left_shoulder_conf;right_shoulder_x;right_shoulder_y;right_shoulder_conf;left_elbow_x;left_elbow_y;left_elbow_conf;right_elbow_x;right_elbow_y;right_elbow_conf;left_wrist_x;left_wrist_y;left_wrist_conf;right_wrist_x;right_wrist_y;right_wrist_conf;left_hip_x;left_hip_y;left_hip_conf;right_hip_x;right_hip_y;right_hip_conf;left_knee_x;left_knee_y;left_knee_conf;right_knee_x;right_knee_y;right_knee_conf;left_ankle_x;left_ankle_y;left_ankle_conf;right_ankle_x;right_ankle_y;right_ankle_conf;left_elbow_angle_2d_proj;right_elbow_angle_2d_proj;left_knee_angle_2d_proj;right_knee_angle_2d_proj;left_hip_angle_2d_proj;right_hip_angle_2d_proj;left_shoulder_angle_2d_proj;right_shoulder_angle_2d_proj;left_apparent_shoulder_rotation_2d_deg;right_apparent_shoulder_rotation_2d_deg;body_height_px;left_wrist_apparent_velocity_px_s;right_wrist_apparent_velocity_px_s;detected_event
52;0;191.02;169.46;0.81;192.83;167.2;0.77;189.21;167.2;0.79;195.24;167.65;0.74;186.49;167.95;0.78;200.82;177.16;0.77;180.61;177.31;0.72;204.74;189.07;0.75;177.44;189.22;0.69;206.86;201.44;0.76;177.9;200.38;0.71;195.85;204.15;0.68;186.19;204.15;0.69;199.92;222.56;0.74;184.68;222.56;0.73;197.2;237.79;0.75;183.63;239.3;0.68;171.47;162.79;157.42;178.92;157.08;163.57;28.66;26.63;151.34;153.37;69.08;3.17;3.16;
52;1;252.22;214.63;0.73;254.13;212.34;0.75;250.3;212.91;0.8;259.1;214.44;0.6;248.97;214.44;0.43;261.97;229.93;0.63;249.92;228.02;0.6;250.3;247.14;0.46;241.7;241.4;0.48;231.37;247.71;0.49;232.33;245.99;0.5;268.09;259.57;0.71;260.06;258.99;0.63;250.88;279.83;0.69;241.32;280.98;0.73;261.2;309.47;0.71;258.53;307.56;0.68;125.86;147.66;120.46;106.64;128.0;121.45;45.79;49.68;134.21;130.32;93.89;6.03;13.76;
52;2;70.29;143.13;0.28;77.97;143.77;0.21;91.61;143.45;0.21;71.49;142.24;0.34;72.57;142.12;0.31;78.16;146.43;0.49;69.33;146.37;0.49;79.04;151.19;0.45;67.56;151.06;0.45;80.44;156.59;0.29;65.53;156.27;0.39;74.98;160.01;0.33;70.79;159.76;0.34;70.29;168.13;0.28;69.27;167.44;0.28;68.7;173.78;0.37;67.88;172.96;0.34;176.06;179.41;165.66;177.03;163.12;162.56;23.72;26.95;156.28;153.05;30.24;12.67;3.37;
52;3;164.51;266.49;0.62;166.96;218.63;0.47;185.45;264.32;0.43;170.49;265.95;0.48;185.45;265.13;0.37;149.28;281.72;0.5;180.55;279.27;0.49;150.64;300.21;0.35;191.97;296.13;0.38;157.71;286.07;0.21;205.57;284.44;0.31;153.36;289.88;0.44;175.93;292.33;0.42;138.68;337.47;0.6;203.4;337.47;0.6;129.16;370.64;0.7;222.43;368.74;0.69;30.77;83.42;178.86;179.99;136.29;129.18;22.36;53.62;157.64;126.38;103.2;518.7;120.5;
52;4;164.41;267.14;0.22;165.01;263.88;0.11;161.5;263.82;0.11;157.88;268.27;0.24;169.04;267.91;0.18;147.97;282.33;0.31;182.1;281.92;0.28;160.55;275.09;0.06;182.1;271.77;0.14;182.1;261.03;0.13;182.1;260.73;0.16;182.1;245.48;0.13;182.1;245.48;0.17;168.92;291.0;0.07;182.1;291.0;0.09;162.69;291.0;0.15;162.57;291.0;0.16;176.78;179.99;106.14;90.0;26.65;0.0;17.28;0.0;162.72;180.0;23.86;406.88;627.21;
53;0;188.29;169.39;0.8;190.24;167.14;0.77;186.5;167.14;0.79;192.79;167.59;0.73;183.8;167.74;0.76;198.18;176.88;0.76;177.81;177.33;0.72;202.37;189.01;0.75;174.81;189.16;0.69;204.32;201.44;0.76;175.26;200.4;0.72;193.09;204.59;0.67;183.35;204.74;0.68;197.43;222.71;0.73;182.0;222.86;0.72;194.88;237.69;0.74;181.4;239.04;0.69;169.83;163.5;156.87;177.87;156.11;164.32;29.48;25.64;150.52;154.36;68.97;76.19;79.12;
53;1;248.44;213.05;0.74;250.93;210.76;0.75;247.87;210.95;0.79;256.3;213.82;0.61;246.34;213.44;0.44;257.45;228.76;0.68;247.68;225.89;0.65;248.63;243.51;0.61;240.59;237.19;0.55;230.06;242.74;0.63;227.95;239.68;0.54;265.3;259.02;0.7;258.02;258.06;0.63;247.1;279.71;0.69;238.48;280.86;0.73;258.4;308.44;0.71;254.57;305.95;0.67;118.49;133.24;117.19;106.73;124.12;121.58;45.4;49.91;134.6;130.09;94.14;154.42;230.8;
53;2;68.38;142.28;0.3;75.97;143.99;0.22;88.25;143.61;0.21;69.07;142.16;0.33;69.26;142.22;0.31;75.4;146.27;0.56;66.54;146.21;0.55;76.23;151.27;0.51;65.09;151.02;0.51;76.86;157.16;0.32;63.12;155.96;0.44;71.48;159.82;0.37;67.87;159.12;0.38;67.81;168.49;0.33;66.03;167.61;0.32;66.22;174.25;0.4;63.0;172.61;0.34;176.79;175.16;172.42;160.93;173.21;161.91;25.5;22.71;154.5;157.29;31.15;108.91;72.82;
53;3;186.85;234.24;0.52;187.2;231.88;0.24;186.24;232.66;0.49;174.32;230.74;0.52;183.96;233.01;0.6;168.89;240.9;0.41;181.5;248.61;0.48;198.85;263.76;0.15;192.02;264.29;0.47;198.85;267.62;0.27;198.85;269.98;0.34;159.95;282.42;0.47;171.17;282.42;0.43;198.85;282.42;0.28;198.85;282.42;0.34;198.85;282.42;0.19;198.85;282.42;0.2;127.35;163.64;90.0;90.0;77.86;73.0;64.79;50.84;115.21;129.16;48.18;1354.22;478.84;
53;4;163.42;266.48;0.67;165.34;264.56;0.52;161.77;265.38;0.48;166.71;265.93;0.49;160.95;265.66;0.41;149.42;281.85;0.52;179.06;281.57;0.5;139.55;302.15;0.34;190.04;299.96;0.38;146.68;309.29;0.21;208.97;284.87;0.3;154.36;297.49;0.4;174.95;303.25;0.39;136.8;340.3;0.58;202.39;339.47;0.57;127.2;370.48;0.68;221.6;369.11;0.68;109.06;82.28;175.34;175.8;140.17;132.1;43.47;41.59;136.53;138.41;103.32;1797.94;1084.9;
53;5;163.18;267.12;0.29;165.18;263.58;0.15;160.5;265.98;0.14;157.12;267.35;0.33;167.87;267.7;0.27;147.57;282.22;0.41;180.45;282.39;0.37;156.89;273.3;0.06;180.45;289.94;0.16;180.45;289.94;0.11;180.45;259.17;0.18;168.9;246.08;0.18;180.45;246.08;0.24;167.82;289.94;0.07;172.73;289.94;0.07;161.58;289.94;0.16;161.7;289.94;0.17;101.02;0.01;91.42;99.98;29.13;9.98;15.71;180.0;164.29;0.0;22.82;521.11;793.03;
54;0;185.86;169.08;0.79;187.79;166.86;0.75;184.08;166.86;0.78;190.32;167.45;0.75;181.41;167.6;0.79;195.81;177.1;0.76;175.47;177.55;0.72;199.82;189.13;0.75;172.35;189.28;0.7;201.9;201.45;0.77;172.8;200.56;0.73;190.76;204.42;0.66;180.96;204.57;0.67;195.22;222.09;0.73;179.48;222.09;0.72;192.4;236.49;0.74;178.44;237.98;0.69;171.14;162.85;154.77;178.9;155.38;163.66;28.9;26.38;151.1;153.62;68.15;72.67;74.18;
54;1;247.49;212.59;0.73;248.84;210.47;0.74;245.94;210.86;0.74;254.04;213.37;0.56;248.64;213.17;0.38;253.46;228.02;0.7;253.85;225.13;0.63;240.16;238.44;0.55;236.88;236.12;0.4;223.38;237.47;0.69;224.73;236.12;0.49;261.18;259.08;0.74;255.59;258.3;0.67;244.01;279.13;0.72;235.72;280.68;0.75;256.36;309.8;0.74;253.46;307.49;0.71;138.66;147.07;117.52;104.9;125.49;135.4;65.91;60.06;114.09;119.94;96.05;255.47;144.05;
54;2;72.01;138.02;0.31;73.53;144.53;0.22;85.19;143.92;0.22;66.72;142.58;0.3;66.91;142.64;0.27;73.29;146.53;0.56;64.54;146.35;0.56;73.89;151.15;0.51;62.9;150.6;0.52;73.83;156.49;0.31;60.95;155.22;0.47;68.61;159.84;0.38;65.21;159.05;0.38;65.33;168.22;0.36;62.84;167.37;0.33;63.93;174.24;0.42;60.95;172.9;0.35;171.85;178.26;171.71;177.08;178.0;161.1;26.87;24.11;153.13;155.89;35.54;93.1;68.87;
54;3;183.96;234.34;0.38;184.76;231.05;0.17;183.34;232.48;0.46;171.61;230.34;0.58;181.21;232.48;0.63;165.2;240.3;0.5;179.79;247.32;0.5;161.11;256.66;0.18;192.14;260.39;0.44;197.75;263.59;0.13;197.75;267.33;0.32;159.69;282.44;0.48;170.89;282.44;0.44;197.75;282.44;0.23;197.75;282.44;0.3;197.75;282.44;0.22;197.75;282.44;0.24;86.68;175.53;90.0;90.0;82.55;75.79;6.58;57.6;173.42;122.4;48.1;125.32;86.36;
54;4;162.35;267.18;0.74;164.58;265.52;0.57;160.69;267.46;0.54;165.13;266.35;0.49;158.74;266.91;0.41;148.45;282.75;0.53;177.37;282.2;0.51;142.89;303.05;0.33;188.49;303.61;0.41;153.73;308.33;0.19;209.9;323.07;0.25;155.12;305.28;0.4;176.26;310.56;0.4;136.22;340.31;0.56;202.95;340.31;0.58;124.54;371.45;0.7;221.02;370.06;0.68;100.65;159.72;172.2;169.38;135.14;135.86;31.83;29.7;148.17;150.3;103.57;213.8;1147.81;
55;0;185.92;169.12;0.8;187.69;167.05;0.76;184.14;167.05;0.79;190.21;167.49;0.76;181.33;167.49;0.8;195.84;177.11;0.77;175.41;177.56;0.73;199.83;189.4;0.76;172.45;189.11;0.71;201.91;201.69;0.78;172.74;200.5;0.74;190.95;204.5;0.67;181.03;204.65;0.68;195.24;222.42;0.73;179.26;222.12;0.72;192.43;236.78;0.75;178.22;238.11;0.69;171.55;164.13;155.44;177.9;156.41;162.46;28.13;26.11;151.87;153.89;68.32;7.15;2.38;
55;1;246.52;212.0;0.72;248.62;209.7;0.73;246.14;209.51;0.75;253.4;213.33;0.6;247.86;212.95;0.43;254.36;227.68;0.68;245.76;224.42;0.63;240.78;238.0;0.53;235.43;233.6;0.52;223.38;237.24;0.66;223.57;235.9;0.58;262.01;258.84;0.71;254.55;257.89;0.65;244.42;278.92;0.71;235.62;280.45;0.75;256.27;308.37;0.71;251.87;305.5;0.68;140.23;149.32;116.85;107.03;124.99;125.28;66.53;63.09;113.47;116.91;94.94;7.16;35.3;
55;2;184.44;233.78;0.39;185.24;230.51;0.17;183.38;232.1;0.45;171.64;230.16;0.55;181.18;232.28;0.62;165.11;240.31;0.48;179.94;247.37;0.48;161.14;256.38;0.17;197.51;260.62;0.41;197.51;238.55;0.13;197.51;243.75;0.29;159.28;282.16;0.49;170.49;282.16;0.43;197.51;282.16;0.22;197.51;282.16;0.24;197.51;282.16;0.22;197.51;282.16;0.21;49.99;52.99;90.0;90.0;82.07;74.81;5.96;68.19;174.04;111.81;48.38;4457.76;4888.08;
55;3;71.79;138.05;0.33;85.16;144.71;0.23;85.16;144.22;0.23;66.83;142.65;0.29;67.01;142.65;0.27;73.12;146.46;0.57;64.53;146.16;0.55;73.66;151.36;0.5;62.84;150.51;0.51;73.72;156.44;0.29;60.9;155.11;0.45;68.58;159.95;0.38;65.2;159.46;0.38;65.32;168.23;0.37;63.32;167.33;0.34;64.11;173.98;0.43;60.42;173.13;0.37;174.34;178.42;170.38;166.85;177.08;163.73;24.93;24.11;155.07;155.89;35.5;4922.73;5315.34;
55;4;161.97;267.36;0.75;164.19;265.7;0.59;160.31;267.64;0.57;164.74;266.53;0.49;158.93;267.09;0.44;148.12;282.88;0.54;177.21;282.32;0.52;141.19;303.94;0.36;188.02;304.21;0.43;152.55;308.65;0.21;210.18;323.05;0.25;155.05;308.65;0.42;175.83;310.86;0.41;135.93;341.06;0.58;202.7;340.51;0.58;124.29;372.09;0.7;221.27;370.15;0.68;94.31;156.64;170.03;169.86;134.42;135.03;33.25;29.05;146.75;150.95;103.76;36.71;8.54;
55;5;162.32;267.34;0.32;163.98;264.92;0.19;159.9;266.36;0.18;156.34;267.11;0.32;167.72;267.51;0.24;147.09;281.76;0.43;180.13;282.39;0.43;147.09;289.98;0.12;180.13;289.98;0.21;159.73;245.9;0.14;180.13;245.9;0.17;166.45;245.9;0.21;180.13;245.9;0.26;167.72;289.98;0.07;171.05;271.3;0.1;161.28;289.98;0.17;161.46;289.98;0.18;16.0;0.0;88.36;172.47;30.01;19.67;151.63;180.0;28.37;0.0;22.64;1461.84;398.8;
56;0;180.65;169.25;0.8;182.59;167.01;0.77;179.01;167.01;0.8;185.13;167.46;0.76;176.32;167.61;0.78;190.8;177.16;0.76;170.5;177.61;0.72;194.68;189.4;0.75;167.51;189.1;0.69;196.47;201.94;0.75;167.81;200.45;0.72;186.02;204.63;0.66;176.17;204.63;0.68;190.35;222.84;0.69;173.48;222.39;0.69;187.66;237.92;0.65;171.54;237.92;0.64;170.54;163.93;156.52;178.52;156.76;159.54;27.46;26.42;152.54;153.58;68.67;163.41;148.14;
56;1;67.45;137.33;0.28;67.51;144.63;0.19;80.99;144.01;0.16;62.08;142.32;0.29;62.14;142.45;0.29;68.07;146.75;0.52;59.21;146.63;0.53;69.01;151.43;0.47;57.9;151.06;0.47;70.69;157.3;0.29;55.53;155.99;0.38;64.14;160.17;0.34;60.15;159.8;0.35;60.21;168.47;0.29;58.96;167.1;0.28;58.9;174.34;0.36;56.78;173.59;0.33;175.28;170.79;167.25;170.62;170.99;166.71;27.64;20.54;152.36;159.46;36.63;5176.43;5588.78;
56;2;243.24;208.27;0.8;244.62;206.3;0.83;241.86;206.3;0.81;247.76;210.43;0.52;242.65;210.04;0.35;246.98;223.02;0.73;249.93;220.46;0.69;224.75;228.13;0.67;252.48;228.53;0.42;217.87;218.3;0.7;219.64;221.64;0.52;255.04;256.26;0.78;248.94;255.27;0.69;239.11;279.46;0.76;231.44;280.25;0.76;252.09;310.74;0.77;248.35;308.57;0.73;112.03;60.57;122.99;114.13;131.9;146.6;90.68;19.21;89.32;160.79;101.39;862.36;939.57;
56;3;178.53;231.88;0.34;181.34;227.11;0.19;177.97;229.07;0.38;166.64;228.04;0.59;175.91;229.82;0.59;161.49;238.9;0.51;176.75;243.02;0.51;170.57;249.39;0.22;186.3;247.61;0.53;179.18;237.59;0.4;183.96;237.5;0.56;156.53;274.95;0.45;168.23;275.23;0.41;158.77;284.22;0.26;177.12;284.22;0.24;143.61;284.22;0.28;143.61;284.22;0.2;77.03;51.31;76.37;45.3;158.53;120.48;48.73;79.16;131.27;100.84;52.34;3996.68;4447.85;
56;4;160.1;267.8;0.82;162.14;267.22;0.73;159.23;267.51;0.69;161.27;266.93;0.54;159.23;267.8;0.49;147.29;284.11;0.59;175.25;283.82;0.57;139.72;308.86;0.47;186.31;308.28;0.5;146.13;316.14;0.27;210.19;326.33;0.28;152.82;316.72;0.45;175.54;318.47;0.46;134.48;342.64;0.62;202.33;341.76;0.64;119.92;373.21;0.74;220.38;371.76;0.72;121.64;151.43;170.17;162.05;135.08;131.49;26.64;23.86;153.36;156.14;104.69;296.49;98.43;
57;0;180.46;168.7;0.8;182.26;166.6;0.77;178.81;166.45;0.8;184.95;167.05;0.75;175.96;167.05;0.78;190.79;176.79;0.76;170.27;177.24;0.72;194.54;189.07;0.75;167.13;188.77;0.7;196.33;201.8;0.75;167.43;200.15;0.72;186.15;204.65;0.65;175.96;204.79;0.67;190.34;223.67;0.68;172.67;223.22;0.68;187.5;240.29;0.63;170.72;239.99;0.64;171.08;163.24;157.85;176.48;158.1;158.19;26.42;26.92;153.58;153.08;71.44;5.89;14.49;
57;1;244.76;206.64;0.76;245.16;204.05;0.76;242.76;204.25;0.71;245.16;208.24;0.48;242.16;208.44;0.3;243.96;219.43;0.71;250.95;218.03;0.72;225.38;224.62;0.62;252.95;229.22;0.51;217.39;213.23;0.68;218.99;223.82;0.41;253.75;254.38;0.8;250.75;253.39;0.71;237.57;279.55;0.74;232.18;280.35;0.74;252.15;311.91;0.78;249.16;310.71;0.74;109.44;70.85;123.01;116.22;131.62;145.76;90.02;10.45;89.98;169.55;104.67;4715.53;5315.54;
57;2;66.9;142.94;0.26;66.52;143.76;0.23;63.6;143.38;0.2;60.19;142.11;0.36;61.2;142.18;0.32;66.77;145.79;0.45;58.29;145.91;0.45;67.78;150.91;0.39;56.51;150.98;0.36;69.81;156.42;0.26;54.36;155.53;0.35;63.73;159.84;0.27;60.12;159.65;0.28;59.17;167.94;0.26;58.54;167.25;0.26;57.46;173.26;0.32;56.83;172.88;0.3;170.98;174.01;168.46;174.89;162.84;160.62;23.37;26.9;156.63;153.1;30.13;4819.69;5346.41;
57;3;162.87;224.39;0.5;163.77;221.41;0.51;172.41;223.79;0.53;162.87;266.1;0.49;169.73;266.99;0.45;158.7;242.56;0.48;175.68;244.64;0.46;155.72;263.12;0.33;193.86;247.33;0.38;180.45;241.96;0.26;206.67;239.58;0.39;154.23;294.1;0.41;173.9;294.99;0.43;137.85;338.49;0.61;201.9;338.79;0.61;119.97;373.35;0.68;221.27;372.75;0.69;41.21;140.45;173.11;177.09;164.69;145.37;3.29;83.64;176.71;96.36;148.67;136.72;684.99;
58;0;244.92;203.64;0.78;245.12;201.19;0.79;243.08;201.19;0.74;247.57;205.07;0.52;243.9;205.68;0.28;241.86;216.28;0.68;250.42;216.08;0.69;223.3;217.3;0.6;251.24;225.05;0.47;216.78;206.5;0.61;217.39;223.01;0.4;252.87;252.78;0.75;248.79;251.96;0.66;238.19;279.08;0.7;232.89;280.31;0.71;252.05;310.89;0.72;248.99;310.28;0.69;117.98;81.36;127.28;122.45;134.05;153.3;103.64;7.8;76.36;172.2;106.94;630.03;1650.22;
58;1;180.22;168.02;0.76;182.16;165.94;0.75;178.55;165.94;0.78;184.79;166.63;0.68;175.37;166.49;0.7;190.47;176.47;0.75;169.82;177.16;0.69;194.35;189.08;0.73;166.64;188.8;0.69;196.01;201.97;0.74;166.92;200.3;0.69;186.31;204.74;0.64;175.37;205.01;0.66;190.47;222.06;0.67;172.32;222.33;0.67;189.92;238.68;0.65;170.1;238.96;0.62;170.25;163.31;164.6;177.61;158.14;158.76;25.47;26.57;154.53;153.43;70.8;725.93;1716.25;
58;2;66.65;135.75;0.33;66.59;143.06;0.26;79.09;142.36;0.25;58.64;140.82;0.3;59.79;140.88;0.29;65.82;145.18;0.52;57.42;144.92;0.5;65.95;150.31;0.44;55.3;150.05;0.42;67.04;156.08;0.29;52.93;154.93;0.38;61.52;159.35;0.32;57.23;159.03;0.33;57.36;168.01;0.29;53.83;166.72;0.27;55.88;173.14;0.33;48.19;171.98;0.37;170.74;176.46;170.33;156.81;171.16;156.95;18.3;21.63;161.7;158.37;36.81;83.81;46.67;
58;3;165.71;223.13;0.52;166.01;221.03;0.53;172.63;222.83;0.56;168.42;265.21;0.42;169.92;227.04;0.45;158.8;242.37;0.52;176.84;242.67;0.47;156.4;264.01;0.33;194.27;242.97;0.31;160.6;236.36;0.14;205.09;303.08;0.27;153.99;291.66;0.43;174.13;292.56;0.44;139.26;339.15;0.62;202.98;338.85;0.64;120.33;374.92;0.7;223.12;374.92;0.72;2.31;101.19;169.33;177.24;168.34;144.96;0.77;92.12;179.23;87.88;151.79;619.45;1907.89;
59;0;179.94;168.34;0.7;181.76;166.15;0.71;178.0;166.03;0.73;184.43;166.76;0.68;174.85;166.64;0.7;189.89;175.74;0.71;169.99;176.22;0.65;193.89;189.08;0.67;166.48;188.36;0.62;195.71;201.94;0.69;166.72;200.0;0.65;186.37;206.43;0.61;174.85;206.43;0.63;189.65;225.36;0.57;171.69;225.6;0.59;189.53;241.01;0.52;170.24;241.01;0.53;171.36;162.63;169.74;176.05;163.64;161.53;23.24;25.3;156.76;154.7;72.67;647.24;1671.44;
59;1;244.04;200.83;0.72;244.25;198.92;0.68;242.56;199.14;0.64;247.0;202.52;0.52;244.04;203.36;0.34;243.83;212.88;0.71;246.79;213.09;0.65;225.64;212.67;0.65;227.97;216.69;0.53;217.19;202.31;0.6;218.45;206.11;0.47;252.5;251.15;0.72;245.94;250.31;0.64;241.08;278.85;0.69;233.47;278.64;0.69;252.71;310.36;0.72;248.06;308.03;0.67;129.89;121.17;137.34;129.84;144.83;157.54;103.43;77.88;76.57;102.12;108.37;635.99;1557.77;
59;2;54.92;140.69;0.31;54.59;141.28;0.24;54.4;141.28;0.21;57.6;139.77;0.37;58.32;139.84;0.28;64.41;144.62;0.48;55.71;144.1;0.47;65.39;149.72;0.41;54.27;149.33;0.39;66.11;155.22;0.27;51.65;154.44;0.36;61.47;158.76;0.3;57.08;158.36;0.28;56.36;166.48;0.25;51.91;165.89;0.23;54.92;172.83;0.29;47.2;171.59;0.31;176.58;168.23;159.31;174.88;158.3;140.01;22.65;20.88;157.35;159.12;31.52;37.89;41.27;
59;3;165.5;266.58;0.49;166.4;221.37;0.47;174.84;222.58;0.49;166.4;264.77;0.42;170.32;234.63;0.41;158.27;242.77;0.45;176.05;277.12;0.41;155.25;263.86;0.27;194.43;233.42;0.31;197.44;234.93;0.27;206.49;226.49;0.37;157.66;294.6;0.38;178.76;296.11;0.41;142.29;342.22;0.6;205.28;341.92;0.65;119.69;377.78;0.69;224.87;378.08;0.72;47.43;142.71;165.45;178.37;162.78;158.06;7.46;149.05;172.54;30.95;111.36;1107.31;2300.74;
60;0;179.74;167.58;0.69;181.55;165.41;0.7;177.7;165.29;0.73;184.21;166.02;0.65;174.56;166.02;0.68;189.87;175.42;0.7;169.5;175.9;0.64;193.73;189.16;0.66;166.12;188.8;0.6;195.54;202.06;0.67;166.36;200.5;0.62;186.13;206.64;0.62;174.44;206.64;0.64;189.27;226.66;0.57;171.31;226.78;0.6;187.82;239.92;0.46;170.22;239.92;0.51;172.3;164.15;164.87;175.87;164.27;162.02;22.5;23.8;157.5;156.2;72.33;6.42;18.26;
60;1;241.71;198.99;0.66;242.58;197.25;0.62;240.4;197.68;0.61;244.11;199.86;0.54;243.67;200.52;0.38;245.42;209.03;0.7;244.33;209.47;0.62;227.53;209.03;0.65;227.53;215.36;0.53;219.45;198.77;0.59;220.33;209.03;0.49;252.4;249.18;0.71;244.98;248.74;0.64;243.02;278.64;0.69;234.95;278.2;0.7;253.06;310.28;0.72;248.26;308.32;0.67;128.21;119.37;144.73;137.34;152.47;160.23;99.87;71.63;80.13;108.37;110.31;126.1;104.07;
60;2;53.9;139.71;0.29;54.53;140.09;0.23;54.53;140.72;0.22;56.92;139.64;0.36;57.74;140.02;0.28;62.97;143.8;0.4;54.84;143.49;0.41;64.17;149.29;0.35;53.01;149.1;0.33;65.62;153.07;0.21;50.68;153.57;0.3;60.7;157.8;0.25;56.29;157.48;0.25;55.47;165.67;0.21;55.16;165.17;0.19;53.9;171.41;0.25;52.7;171.28;0.26;171.35;170.52;161.78;166.49;155.63;165.69;21.53;23.96;158.47;156.04;31.64;66.39;38.92;
60;3;166.21;268.15;0.58;167.12;269.37;0.46;165.9;268.15;0.46;165.6;266.32;0.45;168.95;266.01;0.47;156.44;275.77;0.47;174.14;277.6;0.44;150.95;295.3;0.3;193.67;298.66;0.3;148.81;310.86;0.17;199.46;315.74;0.27;160.71;304.45;0.36;180.55;304.15;0.39;144.24;345.95;0.64;206.48;344.12;0.67;119.83;379.51;0.7;225.7;380.43;0.72;172.11;155.89;165.63;174.92;149.87;160.59;24.18;29.28;155.82;150.72;111.82;2708.18;2688.91;
61;0;179.69;167.73;0.7;181.51;165.54;0.71;177.62;165.42;0.74;184.19;166.03;0.65;174.45;166.15;0.68;189.79;175.52;0.71;169.47;176.0;0.65;193.8;189.27;0.66;166.18;188.54;0.61;195.5;202.16;0.68;166.42;200.34;0.63;186.14;206.79;0.63;174.33;206.79;0.65;189.18;227.11;0.58;171.29;226.99;0.6;187.96;240.49;0.47;170.56;240.49;0.52;171.24;164.13;166.29;174.53;164.83;162.45;22.94;23.67;157.06;156.33;72.76;3.21;5.03;
61;1;241.52;198.87;0.66;242.4;196.89;0.61;240.85;197.55;0.59;243.94;199.53;0.53;243.72;200.42;0.37;245.26;209.01;0.71;244.16;209.46;0.62;227.18;208.79;0.66;226.96;215.19;0.54;218.59;197.33;0.61;219.69;208.35;0.5;252.54;249.14;0.72;244.82;248.48;0.65;243.06;278.69;0.69;234.9;278.24;0.7;252.98;309.99;0.72;248.13;308.23;0.68;127.57;118.35;144.63;137.76;151.93;160.59;100.98;72.54;79.02;107.46;110.24;50.6;27.91;
61;2;53.9;139.76;0.29;54.53;140.08;0.23;54.53;140.71;0.22;56.93;139.7;0.36;57.75;140.01;0.28;62.92;143.8;0.4;54.85;143.48;0.41;64.18;149.28;0.35;53.02;149.09;0.33;65.63;153.06;0.2;50.69;153.57;0.3;60.71;157.73;0.25;56.3;157.22;0.25;55.48;165.67;0.21;55.16;165.16;0.19;53.9;171.47;0.25;52.7;171.28;0.26;171.97;170.52;161.83;166.23;155.63;165.85;21.95;24.07;158.05;155.93;31.61;0.31;0.24;
61;3;166.21;268.13;0.58;167.13;269.35;0.47;165.91;268.44;0.46;165.6;266.91;0.45;168.65;266.3;0.47;156.46;276.06;0.47;174.75;278.19;0.44;151.27;295.58;0.3;194.57;298.62;0.3;150.36;311.43;0.17;199.45;315.7;0.27;161.03;304.11;0.36;180.55;303.81;0.39;143.95;346.2;0.64;206.47;344.37;0.67;119.56;379.74;0.69;225.68;380.35;0.72;168.43;151.81;166.06;175.52;148.65;160.16;24.14;31.39;155.86;148.61;111.91;49.39;1.3;
62;0;179.34;166.65;0.76;181.29;164.55;0.76;177.53;164.55;0.79;183.7;165.15;0.66;174.52;165.0;0.64;190.17;175.08;0.78;168.5;175.38;0.73;193.78;188.62;0.73;165.49;188.02;0.71;195.14;202.01;0.69;165.79;200.21;0.71;186.11;205.48;0.67;174.37;205.48;0.68;188.97;224.13;0.7;171.21;224.74;0.69;188.52;240.69;0.75;171.21;241.74;0.67;170.84;165.19;169.73;170.68;163.68;159.65;22.54;24.43;157.46;155.57;74.56;11.96;19.31;
62;1;51.7;140.61;0.26;57.85;140.01;0.23;53.16;139.95;0.22;55.67;139.09;0.34;52.96;138.82;0.27;61.29;142.92;0.32;52.83;142.79;0.33;62.54;148.61;0.29;51.77;148.61;0.28;61.88;152.05;0.16;49.52;152.64;0.21;60.23;157.53;0.24;55.07;157.6;0.25;53.95;165.27;0.16;53.95;164.6;0.17;52.23;172.07;0.24;50.78;172.54;0.27;156.66;161.17;155.09;167.31;145.07;162.26;16.6;18.94;163.4;161.06;31.7;4899.17;5377.91;
62;2;244.55;192.96;0.76;245.74;190.81;0.74;244.08;190.81;0.69;246.22;193.67;0.41;244.31;193.67;0.23;245.27;205.83;0.74;244.79;206.55;0.68;225.72;203.45;0.73;227.38;211.32;0.59;219.04;190.81;0.74;221.19;209.89;0.51;251.23;247.32;0.78;244.79;246.37;0.67;244.55;278.32;0.75;236.68;277.6;0.74;252.42;310.98;0.76;250.27;310.98;0.72;124.8;151.68;154.3;143.3;159.67;165.45;105.13;74.68;74.87;105.32;118.03;4745.18;5393.04;
62;3;167.0;267.48;0.82;168.84;267.79;0.73;165.77;267.48;0.71;167.92;267.17;0.5;168.84;267.17;0.54;153.78;284.08;0.61;185.14;284.08;0.6;148.56;311.13;0.54;197.74;310.21;0.55;152.55;324.35;0.34;211.57;335.42;0.5;162.39;321.58;0.45;185.44;321.89;0.47;142.72;351.1;0.72;210.96;349.56;0.73;118.43;382.76;0.76;227.87;384.3;0.79;152.24;176.99;176.2;163.27;133.38;137.78;23.86;25.28;156.14;154.72;116.05;393.57;695.14;
