frame   person_id   nose_x   nose_y   nose_conf   left_eye_x   left_eye_y   left_eye_conf   right_eye_x   right_eye_y   right_eye_conf   left_ear_x   left_ear_y   left_ear_conf   right_ear_x   right_ear_y   right_ear_conf   left_shoulder_x   left_shoulder_y   left_shoulder_conf   right_shoulder_x   right_shoulder_y   right_shoulder_conf   left_elbow_x   left_elbow_y   left_elbow_conf   right_elbow_x   right_elbow_y   right_elbow_conf   left_wrist_x   left_wrist_y   left_wrist_conf   right_wrist_x   right_wrist_y   right_wrist_conf   left_hip_x   left_hip_y   left_hip_conf   right_hip_x   right_hip_y   right_hip_conf   left_knee_x   left_knee_y   left_knee_conf   right_knee_x   right_knee_y   right_knee_conf   left_ankle_x   left_ankle_y   left_ankle_conf   right_ankle_x   right_ankle_y   right_ankle_conf   left_elbow_angle_2d_proj   right_elbow_angle_2d_proj   left_knee_angle_2d_proj   right_knee_angle_2d_proj   left_hip_angle_2d_proj   right_hip_angle_2d_proj   left_shoulder_angle_2d_proj   right_shoulder_angle_2d_proj   left_apparent_shoulder_rotation_2d_deg   right_apparent_shoulder_rotation_2d_deg   body_height_px   left_wrist_apparent_velocity_px_s   right_wrist_apparent_velocity_px_s   detected_event       
------- ----------- -------- -------- ----------- ------------ ------------ --------------- ------------- ------------- ---------------- ------------ ------------ --------------- ------------- ------------- ---------------- ----------------- ----------------- -------------------- ------------------ ------------------ --------------------- -------------- -------------- ----------------- --------------- --------------- ------------------ -------------- -------------- ----------------- --------------- --------------- ------------------ ------------ ------------ --------------- ------------- ------------- ---------------- ------------- ------------- ---------------- -------------- -------------- ----------------- -------------- -------------- ----------------- --------------- --------------- ------------------ -------------------------- --------------------------- ------------------------- -------------------------- ------------------------ ------------------------- ----------------------------- ------------------------------ ---------------------------------------- ----------------------------------------- ---------------- ----------------------------------- ------------------------------------ -------------------- 
209     1           176.25   160.23   0.84        177.99       159.19       0.82            176.08        157.45        0.82             181.12       163.53       0.81            188.93        161.44        0.6              176.95            173.95            0.71                 176.77             171.69             0.68                  174.69         189.41         0.53              177.99          153.11          0.61               169.13         197.06         0.6               169.13          146.33          0.51               188.41       198.45       0.72            189.11        197.75        0.68             185.81        219.99        0.73             191.37         219.81         0.72              190.85         241.01         0.83              205.44          235.62          0.74               152.28                     123.66                      159.62                    144.17                     148.02                   160.51                    33.39                         150.93                         146.61                                   29.07                                     78.09            4.53                                1528.39                              -                    
210     0           247.16   203.94   0.84        248.85       202.64       0.84            246.51        202.51        0.83             252.49       204.72       0.83            245.47        204.33        0.57             254.7             214.86            0.8                  243.65             213.82             0.77                  250.93         226.03         0.76              238.58          221.23          0.78               242.09         231.75         0.74              232.08          221.49          0.76               252.49       236.43       0.71            244.43        235.65        0.62             253.14        251.9         0.76             239.88         248.91         0.66              255.35         269.58         0.78              255.87          248.65          0.73               141.54                     126.67                      175.28                    70.13                      171.75                   159.02                    12.79                         36.43                          167.21                                   143.57                                    55.18            6.95                                4.77                                 -                    
210     1           175.76   160.11   0.78        178.05       159.16       0.75            175.95        158.78        0.73             181.28       162.39       0.79            188.9         160.49        0.61             176.9             174.01            0.7                  176.33             172.11             0.66                  175.57         156.3          0.56              177.28          153.82          0.6                169.28         196.3          0.58              185.47          141.82          0.54               188.52       198.21       0.73            188.71        197.45        0.69             185.09        219.92        0.75             191.19         219.92         0.71              190.43         241.07         0.8               204.91          237.64          0.74               13.24                      148.67                      156.87                    148.54                     145.37                   160.24                    158.65                        150.97                         21.35                                    29.03                                     79.25            23.12                               510.06                               -                    
211     0           247.69   204.21   0.83        249.38       202.91       0.84            247.04        202.78        0.83             253.02       204.99       0.82            245.73        204.73        0.56             255.11            215.41            0.8                  243.78             214.24             0.77                  251.33         226.08         0.77              239.09          221.4           0.78               242.61         231.94         0.74              232.84          221.4           0.78               253.02       236.63       0.7             244.95        235.85        0.6              253.55        252.39        0.76             240.26         249.39         0.65              255.63         269.83         0.79              256.15          249.26          0.73               143.36                     123.21                      175.08                    70.44                      172.5                    157.8                     13.87                         36.31                          166.13                                   143.69                                    55.34            16.68                               23.17                                -                    
211     1           175.29   160.15   0.81        176.85       158.76       0.74            175.12        156.68        0.71             180.67       163.8        0.82            187.97        162.41        0.58             175.81            174.57            0.71                 176.16             172.31             0.67                  174.94         189.68         0.55              175.64          154.08          0.59               169.9          195.41         0.55              177.37          195.59          0.52               188.66       198.54       0.73            189.7         197.84        0.7              184.67        220.25        0.76             190.57         220.25         0.74              189.36         241.27         0.84              203.08          238.49          0.75               141.98                     0.76                        157.0                     147.78                     141.37                   154.27                    31.49                         153.69                         148.51                                   26.31                                     79.72            32.67                               1635.72                              -                    
212     0           247.67   204.13   0.83        249.23       202.95       0.85            247.02        202.82        0.83             252.88       204.91       0.79            245.72        204.65        0.53             255.22            215.32            0.8                  243.64             214.15             0.77                  251.32         225.99         0.78              239.08          221.44          0.79               242.73         231.85         0.74              232.96          221.44          0.79               253.14       236.67       0.7             244.81        235.75        0.59             253.53        252.55        0.77             240.12         249.55         0.66              255.61         269.99         0.8               256.0           249.29          0.73               144.38                     122.01                      174.6                     70.3                       173.02                   158.14                    14.52                         35.11                          165.48                                   144.89                                    55.51            4.54                                3.87                                 -                    
212     1           174.89   160.09   0.84        176.78       159.06       0.78            175.41        157.51        0.77             180.38       164.2        0.81            187.42        163.18        0.64             175.75            175.87            0.72                 175.92             172.27             0.67                  175.41         189.77         0.59              175.41          154.94          0.61               169.92         195.61         0.62              177.47          195.61          0.53               188.62       198.53       0.74            189.48        197.84        0.7              184.5         220.32        0.77             190.85         220.15         0.76              189.48         241.26         0.84              203.04          238.51          0.75               138.15                     1.2                         155.93                    149.96                     139.69                   155.59                    31.02                         153.77                         148.98                                   26.23                                     79.8             5.9                                 2.87                                 -                    
213     0           248.05   204.32   0.84        249.61       203.02       0.85            247.28        202.89        0.84             253.25       205.1        0.79            245.98        204.71        0.52             255.46            215.49            0.8                  244.16             214.32             0.77                  251.43         226.27         0.78              239.48          221.6           0.79               243.12         231.99         0.75              233.51          221.34          0.8                253.64       236.15       0.73            245.33        235.37        0.61             253.9         252.65        0.8              240.39         249.66         0.67              255.98         269.79         0.8               255.98          249.66          0.69               144.99                     120.25                      173.99                    70.94                      174.07                   157.76                    15.45                         35.92                          164.55                                   144.08                                    55.41            12.51                               16.54                                -                    
213     1           173.5    162.49   0.82        175.64       161.18       0.79            174.16        160.2         0.79             179.41       164.95       0.82            179.9         163.48        0.58             175.64            176.92            0.69                 174.82             171.35             0.64                  175.8          190.36         0.57              173.67          156.92          0.58               170.72         194.3          0.61              172.52          192.99          0.57               189.57       197.91       0.71            188.1         197.41        0.66             183.34        220.2         0.71             189.57         220.2          0.7               188.26         241.19         0.77              201.21          239.71          0.72               127.05                     6.37                        151.2                     152.88                     130.8                    156.71                    32.89                         157.55                         147.11                                   22.45                                     77.96            46.19                               168.37                               -                    
214     0           248.06   204.32   0.83        249.62       203.02       0.85            247.28        202.89        0.84             253.25       205.1        0.78            245.98        204.71        0.51             255.46            215.62            0.8                  244.16             214.32             0.77                  251.43         226.15         0.77              239.48          221.47          0.79               243.12         232.0          0.74              233.5           221.34          0.79               253.64       236.28       0.73            245.33        235.37        0.61             253.9         252.66        0.79             240.52         249.67         0.67              255.98         269.81         0.79              255.98          249.54          0.7                146.05                     121.96                      174.0                     70.93                      174.06                   158.23                    15.91                         36.39                          164.09                                   143.61                                    55.36            0.15                                0.1                                  -                    
214     1           173.57   162.56   0.8         175.72       161.07       0.78            173.9         160.24        0.78             179.86       164.88       0.81            186.66        163.06        0.54             175.55            177.14            0.68                 174.89             173.33             0.63                  176.05         190.56         0.56              173.57          157.59          0.54               170.75         194.37         0.58              172.07          193.54          0.58               189.64       198.52       0.71            188.15        197.85        0.65             183.18        220.55        0.68             189.47         220.55         0.68              188.31         240.77         0.72              201.24          240.11          0.68               123.59                     7.19                        149.4                     152.31                     130.28                   154.95                    31.26                         156.42                         148.74                                   23.58                                     77.88            2.42                                21.47                                -                    
215     0           248.19   204.2    0.83        249.88       203.02       0.85            247.4         202.89        0.82             253.41       204.98       0.79            246.23        204.59        0.52             255.62            215.42            0.79                 244.27             214.24             0.76                  251.58         226.25         0.76              239.71          221.55          0.79               243.36         231.99         0.74              233.7           221.29          0.78               253.8        236.16       0.71            245.71        235.38        0.6              253.93        252.34        0.77             240.88         249.73         0.66              256.15         269.69         0.78              256.41          249.86          0.72               145.41                     119.52                      173.18                    71.89                      174.51                   157.52                    15.45                         35.89                          164.55                                   144.11                                    55.58            7.25                                6.27                                 -                    
215     1           174.17   162.37   0.77        176.33       161.48       0.71            173.63        161.3         0.68             179.93       164.53       0.79            186.22        162.91        0.55             175.61            177.12            0.69                 175.43             175.14             0.64                  175.97         190.43         0.52              172.73          156.8           0.61               171.66         193.49         0.57              171.3           144.75          0.64               188.92       199.06       0.74            188.92        198.52        0.7              183.17        220.64        0.73             189.64         220.64         0.72              188.2          241.32         0.76              200.25          240.06          0.72               123.76                     178.44                      151.38                    153.22                     133.83                   151.88                    29.69                         158.38                         150.31                                   21.62                                     78.32            38.16                               1468.08                              -                    
216     0           248.62   204.39   0.82        250.32       203.21       0.84            247.84        203.08        0.82             253.98       205.17       0.77            246.53        204.78        0.49             255.94            215.76            0.79                 244.83             214.45             0.76                  251.89         226.48         0.76              240.26          221.9           0.78               243.52         232.1          0.73              234.51          221.38          0.79               254.24       236.8        0.71            246.01        235.76        0.58             254.37        252.62        0.77             241.04         249.74         0.65              256.33         270.0          0.79              256.72          250.79          0.73               144.61                     116.36                      174.04                    74.26                      174.91                   157.29                    16.09                         34.71                          163.91                                   145.29                                    56.0             5.96                                24.27                                -                    
216     1           172.39   162.8    0.81        175.81       161.85       0.8             172.77        160.33        0.81             178.08       166.59       0.74            183.96        162.99        0.54             175.05            177.4             0.68                 175.05             169.62             0.66                  176.94         192.19         0.57              171.07          156.35          0.68               170.12         192.76         0.62              168.03          143.64          0.7                189.65       198.83       0.81            188.7         198.45        0.74             182.82        220.07        0.75             188.13         220.07         0.73              186.43         241.31         0.81              198.75          240.36          0.73               87.46                      176.73                      152.55                    150.87                     127.91                   153.15                    26.97                         171.35                         153.03                                   8.65                                      78.04            51.17                               103.71                               -                    
217     0           248.59   204.4    0.82        250.29       203.22       0.84            247.81        203.09        0.82             253.95       205.18       0.78            246.5         204.79        0.5              256.04            215.64            0.79                 244.8              214.33             0.76                  251.99         226.49         0.76              240.23          221.91          0.78               243.49         232.11         0.74              234.47          221.39          0.79               254.21       236.68       0.71            245.98        235.77        0.58             254.47        252.63        0.77             241.01         249.75         0.65              256.43         270.01         0.79              256.69          250.67          0.73               143.97                     115.91                      174.5                     73.79                      174.09                   157.31                    15.51                         34.25                          164.49                                   145.75                                    55.94            1.0                                 1.01                                 -                    
217     1           172.53   163.3    0.78        175.57       162.54       0.77            172.72        160.64        0.76             177.67       166.92       0.74            183.37        163.11        0.61             175.19            177.57            0.68                 175.38             169.96             0.65                  177.29         192.22         0.56              171.01          156.07          0.68               169.68         192.79         0.61              167.96          143.9           0.71               189.27       199.07       0.8             189.27        198.87        0.73             182.42        219.99        0.81             189.08         220.18         0.77              186.61         241.49         0.84              198.4           239.78          0.76               86.16                      176.55                      150.86                    154.05                     128.66                   153.84                    25.09                         171.83                         154.91                                   8.17                                      77.33            13.28                               7.86                                 -                    
218     0           248.68   204.72   0.83        250.37       203.42       0.86            248.03        203.29        0.85             254.27       205.37       0.85            246.73        204.98        0.56             256.09            215.77            0.79                 245.17             214.73             0.77                  252.06         226.82         0.76              240.49          222.27          0.78               243.22         232.15         0.74              235.03          221.36          0.8                254.27       236.7        0.71            246.21        235.92        0.61             254.79        252.95        0.78             241.14         249.7          0.64              256.74         270.37         0.79              257.26          250.87          0.74               141.12                     112.37                      175.45                    73.95                      173.2                    156.99                    15.07                         34.64                          164.93                                   145.36                                    55.9             8.22                                16.85                                -                    
218     1           170.71   162.71   0.8         173.09       161.42       0.78            171.62        160.88        0.72             175.65       166.91       0.73            181.5         164.72        0.6              175.28            178.44            0.67                 174.55             169.66             0.64                  178.02         192.71         0.58              169.06          157.22          0.64               171.26         191.8          0.63              163.94          146.06          0.69               189.55       198.75       0.81            189.55        198.38        0.75             181.68        220.52        0.79             188.27         220.34         0.75              185.89         242.11         0.79              197.05          241.01          0.77               71.42                      179.15                      149.1                     153.65                     125.04                   149.08                    24.21                         176.23                         155.79                                   3.77                                      78.85            56.1                                137.48                               -                    
219     0           248.69   204.61   0.83        250.38       203.31       0.86            248.04        203.18        0.84             254.28       205.39       0.84            246.74        205.0         0.55             256.23            215.79            0.78                 245.18             214.75             0.77                  252.07         226.84         0.76              240.63          222.29          0.77               243.1          232.3          0.73              234.9           221.38          0.8                254.41       236.72       0.71            246.22        235.94        0.6              254.8         253.11        0.78             241.28         249.86         0.63              256.75         270.4          0.8               257.27          250.9           0.74               141.96                     112.07                      174.93                    74.17                      173.67                   157.64                    15.66                         33.92                          164.34                                   146.08                                    56.04            5.9                                 3.92                                 -                    
219     1           169.69   163.01   0.8         172.27       161.72       0.78            170.42        160.79        0.77             175.41       167.44       0.72            181.31        163.93        0.59             175.96            178.32            0.65                 175.41             169.1              0.63                  177.99         192.71         0.57              169.32          156.73          0.68               170.98         191.79         0.63              164.15          145.85          0.71               189.24       199.17       0.75            188.87        198.8         0.7              181.49        220.38        0.77             188.51         220.57         0.74              185.55         241.79         0.79              196.99          240.86          0.74               74.48                      179.17                      149.2                     156.34                     127.43                   154.64                    24.48                         178.17                         155.52                                   1.83                                      78.32            8.34                                8.98                                 -                    
220     0           248.91   204.82   0.84        250.61       203.39       0.86            248.13        203.26        0.86             254.65       205.47       0.92            246.96        204.95        0.64             256.34            215.77            0.78                 245.52             214.6              0.77                  252.17         226.85         0.75              240.7           222.42          0.78               243.31         232.33         0.73              235.23          221.38          0.8                254.39       236.63       0.71            246.44        235.72        0.61             255.04        252.79        0.77             241.35         249.53         0.65              257.0          270.26         0.78              257.39          251.36          0.72               142.33                     110.88                      175.92                    76.29                      172.34                   157.33                    15.27                         34.13                          164.73                                   145.87                                    55.99            6.43                                9.69                                 -                    
220     1           169.98   164.21   0.8         172.44       162.81       0.73            170.68        162.81        0.77             174.37       166.32       0.7             181.05        164.91        0.57             175.95            178.79            0.65                 175.78             168.95             0.64                  178.59         192.67         0.61              168.75          157.89          0.7                171.21         191.61         0.66              162.08          148.4           0.77               189.3        199.52       0.74            189.65        199.17        0.7              181.05        220.77        0.74             188.42         220.95         0.7               184.73         241.5          0.77              196.5           241.15          0.72               71.12                      177.28                      148.68                    154.97                     125.99                   152.1                     22.03                         172.26                         157.97                                   7.74                                      77.11            8.71                                99.02                                -                    
221     0           249.27   204.88   0.82        250.94       203.59       0.86            248.5         203.46        0.85             254.94       205.78       0.85            246.82        205.27        0.58             256.87            216.34            0.79                 245.66             214.92             0.77                  252.62         226.77         0.76              241.16          222.39          0.79               243.86         232.31         0.73              235.75          221.36          0.8                255.32       236.17       0.72            247.34        235.27        0.6              255.58        253.04        0.8              241.54         249.95         0.63              257.38         270.17         0.79              257.0           252.4           0.64               144.47                     110.32                      174.87                    77.46                      174.67                   153.76                    17.71                         35.81                          162.29                                   144.19                                    56.4             16.64                               15.72                                landing              
221     1           167.86   164.13   0.81        169.16       162.34       0.76            168.19        162.02        0.8              172.25       167.55       0.74            177.45        164.95        0.6              176.96            178.76            0.65                 175.34             170.47             0.63                  179.24         193.23         0.59              166.24          159.42          0.68               171.76         190.63         0.63              158.27          151.29          0.74               189.81       199.57       0.72            189.48        199.41        0.68             180.05        221.19        0.73             188.18         221.67         0.69              183.63         242.16         0.75              195.17          242.16          0.71               61.88                      175.05                      146.04                    157.81                     124.04                   150.61                    22.74                         166.58                         157.26                                   13.42                                     78.02            34.0                                143.68                               -                    
222     0           249.28   204.81   0.83        250.95       203.65       0.86            248.5         203.39        0.85             254.93       205.71       0.86            246.96        205.19        0.58             256.73            216.25            0.79                 245.8              214.97             0.77                  252.62         226.8          0.76              241.17          222.42          0.79               243.75         232.32         0.74              235.77          221.4           0.8                255.32       236.05       0.72            247.35        235.28        0.6              255.58        253.15        0.8              241.56         249.81         0.63              257.5          270.26         0.79              257.25          252.38          0.64               143.25                     111.04                      174.43                    77.6                       175.05                   153.94                    17.23                         36.17                          162.77                                   143.83                                    56.51            3.5                                 1.23                                 -                    
222     1           167.79   165.37   0.83        169.96       163.87       0.8             168.46        163.2         0.77             173.63       167.54       0.66            179.8         164.87        0.59             177.63            179.04            0.64                 175.46             171.04             0.62                  179.3          193.38         0.56              166.96          159.53          0.67               171.46         190.38         0.62              158.12          151.37          0.77               189.47       200.05       0.74            189.8         199.55        0.69             180.3         220.88        0.76             187.97         221.38         0.72              183.8          242.06         0.74              194.8           242.06          0.73               62.41                      169.22                      146.86                    156.9                      126.85                   148.5                     22.77                         170.23                         157.23                                   9.77                                      76.69            11.81                               4.93                                 -                    
223     0           249.46   205.04   0.82        251.13       203.88       0.86            248.69        203.62        0.85             255.26       206.07       0.86            247.14        205.56        0.58             257.19            216.64            0.78                 246.11             215.35             0.77                  252.94         227.08         0.77              241.73          222.7           0.79               244.3          232.36         0.74              236.44          221.54          0.79               255.52       236.49       0.72            247.78        235.59        0.6              255.9         253.24        0.79             241.98         249.89         0.64              257.71         270.26         0.78              257.06          253.76          0.63               143.63                     108.43                      175.27                    82.31                      173.85                   153.2                     17.34                         35.55                          162.66                                   144.45                                    56.97            16.79                               20.51                                -                    
223     1           166.87   166.9    0.79        168.17       164.95       0.75            166.71        164.79        0.71             172.4        167.56       0.7             177.6         165.93        0.64             176.95            178.93            0.65                 174.51             170.97             0.61                  179.39         194.05         0.62              164.92          162.03          0.66               171.59         189.99         0.63              154.68          155.69          0.77               188.98       200.39       0.74            190.77        199.91        0.69             179.71        221.04        0.73             187.84         221.85         0.71              182.8          242.34         0.75              193.69          242.66          0.77               53.33                      168.77                      147.58                    156.7                      126.55                   143.08                    20.11                         162.32                         159.89                                   17.68                                     75.59            12.21                               166.32                               -                    
224     0           249.5    205.04   0.82        251.18       203.88       0.86            248.73        203.63        0.85             255.17       206.07       0.84            247.18        205.56        0.56             257.1             216.64            0.79                 246.02             215.35             0.77                  252.85         227.08         0.77              241.77          222.7           0.79               244.35         232.36         0.74              236.49          221.54          0.79               255.56       236.36       0.73            247.7         235.45        0.6              255.82        253.24        0.8              241.9          249.89         0.65              257.75         270.25         0.79              257.1           253.88          0.65               144.02                     107.69                      174.39                    82.83                      174.64                   153.35                    17.68                         34.83                          162.32                                   145.17                                    57.02            1.34                                1.39                                 -                    
224     1           166.89   166.79   0.79        168.19       164.69       0.76            166.73        164.53        0.71             172.4        167.6        0.7             177.74        166.14        0.65             176.61            179.26            0.65                 174.66             171.16             0.61                  179.03         194.16         0.62              165.11          161.93          0.66               171.59         189.95         0.63              154.75          155.78          0.77               189.07       200.31       0.75            190.69        199.99        0.69             179.68        221.2         0.73             187.78         221.85         0.7               182.76         242.57         0.75              193.61          242.74          0.77               51.26                      166.69                      147.6                     156.81                     125.15                   143.32                    21.38                         163.09                         158.62                                   16.91                                     75.86            1.25                                3.45                                 -                    
225     0           249.75   205.1    0.83        251.44       203.8        0.86            248.97        203.67        0.86             255.6        206.01       0.9             247.54        205.49        0.61             257.16            216.42            0.78                 246.63             215.12             0.77                  253.0          227.21         0.77              241.95          223.05          0.78               244.42         232.28         0.75              236.75          221.62          0.8                255.73       235.92       0.72            247.93        235.27        0.61             256.12        253.21        0.79             241.95         249.57         0.65              257.81         270.24         0.78              257.68          253.73          0.69               141.66                     105.17                      175.62                    82.12                      174.51                   153.61                    16.89                         34.24                          163.11                                   145.76                                    56.88            3.41                                8.32                                 -                    
225     1           166.64   167.05   0.77        167.44       164.81       0.74            166.48        164.81        0.69             171.92       167.85       0.67            177.2         165.45        0.61             176.56            178.9             0.64                 174.32             171.05             0.61                  178.96         194.42         0.64              164.24          163.37          0.67               172.24         189.94         0.62              153.68          157.93          0.76               189.05       200.34       0.74            190.17        199.86        0.69             179.44        221.15        0.71             187.77         221.63         0.68              182.0          242.91         0.75              192.89          243.07          0.76               47.52                      169.95                      148.52                    160.28                     125.02                   144.9                     21.41                         156.11                         158.59                                   23.89                                     75.94            19.76                               72.23                                -                    
226     0           250.24   205.45   0.84        252.07       204.01       0.86            249.58        203.88        0.86             256.12       206.36       0.92            248.14        205.71        0.61             257.69            216.82            0.79                 247.23             215.52             0.78                  253.63         227.41         0.77              242.52          223.23          0.79               244.74         232.51         0.76              237.42          221.79          0.8                256.25       236.7        0.71            248.67        235.91        0.59             256.77        253.96        0.79             242.0          249.77         0.57              258.47         270.69         0.77              257.82          253.43          0.57               140.78                     105.64                      175.94                    77.34                      174.13                   150.27                    16.8                          35.42                          163.2                                    144.58                                    56.61            12.0                                20.83                                -                    
226     1           165.63   167.44   0.77        166.39       165.46       0.76            165.78        165.46        0.65             170.66       167.59       0.68            176.0         166.07        0.62             176.46            178.12            0.63                 174.48             172.63             0.61                  179.36         194.45         0.6               163.64          166.22          0.69               172.65         189.72         0.58              152.04          162.56          0.71               188.67       200.86       0.73            191.42        200.1         0.69             179.06        221.92        0.73             187.76         222.69         0.7               181.35         243.14         0.76              191.88          243.9           0.81               44.76                      166.92                      149.3                     159.8                      127.23                   139.13                    18.16                         152.27                         161.84                                   27.73                                     76.08            13.82                               147.54                               -                    
227     0           250.22   205.45   0.84        252.05       204.01       0.86            249.57        203.88        0.86             256.1        206.36       0.93            248.26        205.71        0.62             257.67            216.82            0.79                 247.35             215.51             0.77                  253.49         227.4          0.77              242.51          223.22          0.79               244.73         232.5          0.76              237.41          221.79          0.8                256.23       236.68       0.72            248.65        235.9         0.6              256.76        253.93        0.79             242.12         249.62         0.57              258.46         270.66         0.76              257.8           253.41          0.57               141.76                     106.34                      175.94                    78.12                      174.13                   150.87                    17.42                         35.76                          162.58                                   144.24                                    56.59            0.5                                 0.32                                 -                    
227     1           165.58   167.45   0.78        166.34       165.61       0.78            165.73        165.61        0.67             170.63       167.6        0.71            176.14        166.07        0.64             176.3             178.17            0.63                 174.61             172.66             0.61                  179.36         194.4          0.6               163.59          166.23          0.68               172.78         189.65         0.58              152.1           162.7           0.71               188.7        200.83       0.73            191.3         200.06        0.69             178.9         221.96        0.73             187.78         222.73         0.7               181.35         243.09         0.76              191.91          243.86          0.81               43.53                      166.79                      148.51                    160.1                      126.43                   139.83                    18.01                         151.6                          161.99                                   28.4                                      76.02            4.38                                4.82                                 -                    
